2015-01-14,GOOGL,500.42,505.93,508.26,498.16,2639959.0
2015-01-14,FB,76.42,76.28,77.2,76.03,25918564.0
2015-01-14,AMZN,291.93,293.27,295.91,286.5,5538666.0
2015-01-14,AAPL,109.04,109.8,110.49,108.5,48956588.0
2015-01-15,AMZN,294.0,286.95,296.0,286.82,4419196.0
2015-01-15,MSFT,46.23,45.48,46.38,45.41,32750779.0
2015-01-15,FB,76.4,74.05,76.57,73.54,34133974.0
2015-01-15,^IXIC,4657.46,4570.82,4663.96,4567.39,0.0
2015-01-15,AAPL,110.0,106.82,110.06,106.66,60013996.0
2015-01-15,GOOGL,509.09,504.01,509.75,502.01,2556682.0
2015-01-16,GOOGL,503.33,510.46,510.85,503.09,2482858.0
2015-01-16,MSFT,45.31,46.24,46.28,45.17,35695289.0
2015-01-16,AAPL,107.03,105.99,107.58,105.2,78513345.0
2015-01-16,FB,74.04,75.18,75.32,73.84,21791529.0
2015-01-16,AMZN,286.15,290.74,290.79,285.25,3478176.0
2015-01-16,^IXIC,4566.38,4634.38,4635.82,4563.11,0.0
2015-01-20,GOOGL,512.77,509.94,515.61,509.37,2343612.0
2015-01-20,AMZN,292.59,289.44,293.36,286.39,3075081.0
2015-01-20,^IXIC,4655.84,4654.85,4665.65,4601.1,0.0
2015-01-20,MSFT,46.3,46.39,46.65,45.57,36161860.0
2015-01-20,AAPL,107.84,108.72,108.97,106.5,49899907.0
2015-01-20,FB,75.72,76.24,76.31,74.82,22821614.0
2015-01-21,^IXIC,4641.95,4667.42,4692.46,4629.59,0.0
2015-01-21,MSFT,45.94,45.92,46.14,45.48,39081143.0
2015-01-21,GOOGL,510.84,520.39,521.85,509.59,2317789.0
2015-01-21,FB,76.16,76.74,77.3,75.85,25096737.0
2015-01-21,AAPL,108.95,109.55,111.06,108.27,48575897.0
2015-01-21,AMZN,289.64,297.25,306.0,287.26,10065076.0
2015-01-22,^IXIC,4690.93,4750.4,4752.6,4644.57,0.0
2015-01-22,GOOGL,523.43,537.3,538.84,521.91,2803401.0
2015-01-22,AMZN,300.0,310.32,312.25,300.0,5362640.0
2015-01-22,AAPL,110.26,112.4,112.47,109.72,53796409.0
2015-01-22,FB,77.17,77.65,77.75,76.68,19519458.0
2015-01-22,MSFT,46.38,47.13,47.14,46.08,35898035.0
2015-01-23,MSFT,47.36,47.18,47.39,46.8,26211594.0
2015-01-23,AAPL,112.3,112.98,113.75,111.53,46464828.0
2015-01-23,AMZN,308.08,312.39,316.93,307.72,4496419.0
2015-01-23,^IXIC,4748.19,4757.88,4771.18,4737.95,0.0
2015-01-23,FB,77.65,77.83,78.19,77.04,16746503.0
2015-01-23,GOOGL,538.03,541.95,545.41,535.75,2298290.0
2015-01-26,^IXIC,4752.36,4771.76,4774.18,4734.2,0.0
2015-01-26,AMZN,312.0,309.66,313.0,307.52,3169665.0
2015-01-26,AAPL,113.74,113.1,114.36,112.8,55614979.0
2015-01-26,GOOGL,541.27,536.72,541.5,532.07,1546563.0
2015-01-26,FB,77.98,77.5,78.47,77.29,19260820.0
2015-01-26,MSFT,47.0,47.01,47.13,46.24,42525530.0
2015-01-27,AMZN,306.3,306.75,310.24,302.63,2920315.0
2015-01-27,FB,76.71,75.78,76.88,75.63,20109977.0
2015-01-27,AAPL,112.42,109.14,112.48,109.03,95568749.0
2015-01-27,MSFT,42.95,42.66,43.2,42.11,169163953.0
2015-01-27,^IXIC,4698.23,4681.5,4721.87,4659.83,0.0
2015-01-27,GOOGL,531.46,521.19,532.78,520.86,1957440.0
2015-01-28,MSFT,42.74,41.19,42.79,41.16,84507078.0
2015-01-28,^IXIC,4740.69,4637.99,4742.06,4637.48,0.0
2015-01-28,GOOGL,525.69,512.43,525.69,512.35,1791077.0
2015-01-28,AAPL,117.63,115.31,118.12,115.31,146477063.0
2015-01-28,FB,76.91,76.24,77.64,76.0,53306422.0
2015-01-28,AMZN,309.5,303.91,311.51,303.8,3063774.0
2015-01-29,FB,76.85,78.0,78.02,74.21,61293468.0
2015-01-29,MSFT,40.93,42.01,42.12,40.79,63585273.0
2015-01-29,AAPL,116.32,118.9,119.19,115.56,84436432.0
2015-01-29,AMZN,304.73,311.78,312.8,299.33,8656567.0
2015-01-29,GOOGL,513.18,513.23,515.19,503.48,3950857.0
2015-01-29,^IXIC,4635.73,4683.41,4688.41,4601.76,0.0
2015-01-30,AAPL,118.4,117.16,120.0,116.85,83745461.0
2015-01-30,^IXIC,4671.21,4635.24,4703.81,4631.1,0.0
2015-01-30,FB,78.0,75.91,78.16,75.75,42649491.0
2015-01-30,MSFT,41.55,40.4,41.58,40.35,78004944.0
2015-01-30,AMZN,346.32,354.53,359.5,340.74,23856060.0
2015-01-30,GOOGL,519.0,537.55,543.1,518.18,6055445.0
2015-02-02,GOOGL,534.15,532.2,536.5,521.72,3768861.0
2015-02-02,MSFT,40.59,41.28,41.37,40.23,50352532.0
2015-02-02,FB,76.11,74.99,76.14,73.75,41955258.0
2015-02-02,AAPL,118.05,118.63,119.17,116.08,62739100.0
2015-02-02,AMZN,350.05,364.47,365.0,350.01,10231914.0
2015-02-02,^IXIC,4650.6,4676.69,4676.69,4580.46,0.0
2015-02-03,AAPL,118.5,118.65,119.09,117.61,51915749.0
2015-02-03,FB,75.19,75.4,75.58,73.86,26957714.0
2015-02-03,AMZN,360.29,363.55,367.82,360.21,6212565.0
2015-02-03,GOOGL,530.0,533.3,537.45,526.81,2353096.0
2015-02-03,MSFT,41.63,41.6,41.93,41.05,52082448.0
2015-02-03,^IXIC,4693.25,4727.74,4727.74,4670.82,0.0
2015-02-04,AMZN,358.38,364.75,367.5,358.23,4169927.0
2015-02-04,GOOGL,533.3,526.1,536.75,525.03,1694832.0
2015-02-04,FB,75.09,75.63,76.35,75.01,20277368.0
2015-02-04,^IXIC,4699.81,4716.7,4744.33,4697.79,0.0
2015-02-04,MSFT,41.94,41.84,42.21,41.36,41614812.0
2015-02-04,AAPL,118.5,119.56,120.51,118.31,70149743.0
2015-02-05,^IXIC,4729.65,4765.1,4767.38,4722.8,0.0
2015-02-05,MSFT,42.22,42.45,42.64,41.86,36548168.0
2015-02-05,GOOGL,527.95,529.83,530.69,525.64,1658751.0
2015-02-05,AAPL,120.02,119.94,120.23,119.25,42246245.0
2015-02-05,AMZN,366.0,373.89,378.8,365.9,7247605.0
2015-02-05,FB,75.75,75.61,75.98,75.21,15062573.0
2015-02-06,AAPL,120.02,118.93,120.25,118.45,43706567.0
2015-02-06,AMZN,374.87,374.28,375.99,371.01,3892382.0
2015-02-06,^IXIC,4768.84,4744.4,4787.18,4731.22,0.0
2015-02-06,FB,75.68,74.47,75.7,74.25,21210994.0
2015-02-06,GOOGL,531.02,533.88,540.22,528.65,2146922.0
2015-02-06,MSFT,42.68,42.41,42.79,42.15,34616554.0
2015-02-09,FB,74.05,74.44,74.83,73.45,16194322.0
2015-02-09,AAPL,118.55,119.72,119.84,118.43,38889797.0
2015-02-09,AMZN,371.0,370.56,374.41,367.2,2724630.0
2015-02-09,^IXIC,4723.73,4726.01,4749.47,4719.61,0.0
2015-02-09,GOOGL,531.06,529.28,533.88,527.55,1515687.0
2015-02-09,MSFT,42.24,42.36,42.74,42.21,31381061.0
2015-02-10,AAPL,120.17,122.02,122.15,120.16,62008506.0
2015-02-10,AMZN,371.19,373.0,374.3,368.51,2287232.0
2015-02-10,^IXIC,4754.63,4787.64,4793.27,4737.12,0.0
2015-02-10,GOOGL,531.8,540.16,541.0,529.17,2371468.0
2015-02-10,FB,74.85,75.19,75.34,74.5,15811344.0
2015-02-10,MSFT,42.74,42.6,42.77,42.18,29670676.0
2015-02-11,AMZN,371.23,375.14,377.1,371.1,2786523.0
2015-02-11,^IXIC,4788.37,4801.18,4810.36,4780.13,0.0
2015-02-11,FB,75.09,76.51,76.75,75.03,20877427.0
2015-02-11,AAPL,122.77,124.88,124.92,122.5,73561797.0
2015-02-11,MSFT,42.65,42.38,42.65,42.21,38262509.0
2015-02-11,GOOGL,539.57,538.0,541.95,536.0,1915336.0
2015-02-12,FB,76.86,76.23,76.87,75.89,17234976.0
2015-02-12,^IXIC,4828.08,4857.61,4857.61,4823.57,0.0
2015-02-12,GOOGL,539.66,546.01,548.34,537.0,2429520.0
2015-02-12,MSFT,42.66,43.09,43.09,42.51,33268831.0
2015-02-12,AAPL,126.06,126.46,127.48,125.57,74474466.0
2015-02-12,AMZN,375.0,377.17,378.51,373.15,2791050.0
2015-02-13,MSFT,43.38,43.87,43.87,43.15,40264887.0
2015-02-13,AAPL,127.28,127.08,127.28,125.65,54272219.0
2015-02-13,^IXIC,4869.73,4893.84,4893.84,4860.12,0.0
2015-02-13,FB,76.46,75.74,76.48,75.5,18621860.0
2015-02-13,AMZN,378.31,381.83,383.0,377.01,3475069.0
2015-02-13,GOOGL,547.25,551.16,552.54,546.6,2369115.0
2015-02-17,GOOGL,549.46,545.01,553.0,543.26,1958679.0
2015-02-17,AAPL,127.41,127.83,128.88,126.92,63152405.0
2015-02-17,^IXIC,4889.99,4899.27,4901.89,4880.64,0.0
2015-02-17,FB,76.03,75.6,76.91,75.08,25254400.0
2015-02-17,AMZN,378.83,375.43,379.99,372.67,3673208.0
2015-02-17,MSFT,43.27,43.58,44.0,43.19,33695749.0
2015-02-18,AMZN,373.78,373.37,376.74,372.85,2650610.0
2015-02-18,MSFT,43.63,43.53,43.7,43.39,27111657.0
2015-02-18,^IXIC,4890.84,4906.36,4907.5,4885.6,0.0
2015-02-18,FB,75.94,76.71,76.9,75.45,22426421.0
2015-02-18,GOOGL,543.76,542.65,547.55,539.55,1558153.0
2015-02-18,AAPL,127.63,128.72,128.78,127.45,44891737.0
2015-02-19,FB,76.99,79.42,79.84,76.95,45851177.0
2015-02-19,^IXIC,4901.51,4924.7,4929.53,4900.63,0.0
2015-02-19,AAPL,128.48,128.45,129.03,128.33,37362381.0
2015-02-19,GOOGL,542.47,546.45,546.86,540.75,1541669.0
2015-02-19,MSFT,43.18,43.5,43.53,43.05,27603420.0
2015-02-19,AMZN,373.43,379.0,381.88,373.43,2953752.0
2015-02-20,MSFT,43.5,43.86,43.88,43.29,29721133.0
2015-02-20,FB,79.55,79.9,80.34,79.2,36931698.0
2015-02-20,AAPL,128.62,129.5,129.5,128.05,48948419.0
2015-02-20,^IXIC,4919.78,4955.97,4957.02,4905.59,0.0
2015-02-20,AMZN,378.61,383.66,383.7,375.84,3258023.0
2015-02-20,GOOGL,546.9,541.8,547.58,538.1,1911732.0
2015-02-23,GOOGL,539.0,535.0,539.3,532.0,1645276.0
2015-02-23,AAPL,130.02,133.0,133.0,129.66,70974110.0
2015-02-23,MSFT,43.7,44.15,44.19,43.65,32518754.0
2015-02-23,^IXIC,4953.1,4960.97,4960.97,4939.56,0.0
2015-02-23,FB,79.96,78.84,80.19,78.38,24139056.0
2015-02-23,AMZN,383.37,380.14,384.54,378.0,2176989.0
2015-02-24,MSFT,44.15,44.09,44.3,43.92,25271747.0
2015-02-24,FB,78.5,78.45,79.48,78.1,18897133.0
2015-02-24,^IXIC,4956.21,4968.12,4971.18,4945.14,0.0
2015-02-24,GOOGL,531.54,538.65,539.4,531.0,1421373.0
2015-02-24,AMZN,378.64,378.59,380.48,376.16,1921850.0
2015-02-24,AAPL,132.94,132.17,133.6,131.17,69228130.0
2015-02-25,AAPL,131.56,128.79,131.6,128.15,74711746.0
2015-02-25,AMZN,377.0,385.37,387.85,376.54,3174495.0
2015-02-25,MSFT,43.95,43.99,44.09,43.8,29759820.0
2015-02-25,^IXIC,4960.36,4967.14,4984.24,4956.0,0.0
2015-02-25,FB,78.5,79.56,80.2,78.5,25593800.0
2015-02-25,GOOGL,538.01,547.33,549.57,538.01,2041827.0
2015-02-26,AAPL,128.79,130.42,130.87,126.61,91287529.0
2015-02-26,MSFT,43.99,44.06,44.23,43.89,28957329.0
2015-02-26,FB,79.88,80.41,81.37,79.72,31111891.0
2015-02-26,GOOGL,546.25,559.29,560.13,545.09,2701584.0
2015-02-26,^IXIC,4969.27,4987.89,4989.11,4955.51,0.0
2015-02-26,AMZN,384.07,384.8,389.37,383.28,2687107.0
2015-02-27,GOOGL,558.5,562.63,569.42,557.03,3416445.0
2015-02-27,MSFT,44.13,43.85,44.2,43.66,33807740.0
2015-02-27,FB,80.68,78.97,81.23,78.62,30739197.0
2015-02-27,AMZN,384.0,380.16,385.99,379.79,2532309.0
2015-02-27,^IXIC,4985.03,4963.53,4989.25,4960.87,0.0
2015-02-27,AAPL,130.0,128.46,130.57,128.24,62014847.0
2015-03-02,GOOGL,566.75,575.02,575.99,563.15,2520304.0
2015-03-02,AMZN,380.85,385.66,385.9,379.48,2139205.0
2015-03-02,^IXIC,4973.43,5008.1,5008.57,4972.01,0.0
2015-03-02,MSFT,43.67,43.88,44.19,43.55,31924049.0
2015-03-02,AAPL,129.25,129.09,130.28,128.3,48096663.0
2015-03-02,FB,79.07,79.75,79.86,78.52,21662537.0
2015-03-03,AMZN,383.95,384.61,386.1,381.6,1946498.0
2015-03-03,GOOGL,575.66,578.79,580.85,570.5,2526280.0
2015-03-03,AAPL,128.96,129.36,129.52,128.09,37816283.0
2015-03-03,MSFT,43.56,43.28,43.83,43.09,31748648.0
2015-03-03,^IXIC,4990.7,4979.9,4996.66,4956.07,0.0
2015-03-03,FB,79.61,79.6,79.7,78.52,18634973.0
2015-03-04,AMZN,385.71,382.72,387.9,382.19,2259141.0
2015-03-04,MSFT,43.01,43.06,43.21,42.88,25748692.0
2015-03-04,GOOGL,577.14,578.33,581.63,572.52,1898150.0
2015-03-04,^IXIC,4961.24,4967.14,4973.32,4938.9,0.0
2015-03-04,FB,79.3,80.9,81.15,78.85,28126686.0
2015-03-04,AAPL,129.1,128.54,129.56,128.32,31666340.0
2015-03-05,AMZN,385.5,387.83,388.42,383.89,2693518.0
2015-03-05,FB,81.23,81.21,81.99,81.05,27825733.0
2015-03-05,MSFT,43.07,43.11,43.24,42.82,23193541.0
2015-03-05,AAPL,128.58,126.41,128.75,125.76,56517146.0
2015-03-05,^IXIC,4979.95,4982.81,4993.52,4963.1,0.0
2015-03-05,GOOGL,579.1,581.43,583.2,578.23,1795889.0
2015-03-06,AMZN,385.68,380.09,387.0,378.88,2627042.0
2015-03-06,FB,80.9,80.01,81.33,79.83,24488581.0
2015-03-06,GOOGL,581.4,572.9,582.78,572.06,1879619.0
2015-03-06,AAPL,128.4,126.6,129.37,126.26,72842060.0
2015-03-06,^IXIC,4967.24,4927.37,4982.93,4918.63,0.0
2015-03-06,MSFT,43.0,42.36,43.11,42.15,36248785.0
2015-03-09,AAPL,127.96,127.14,129.57,125.06,88528487.0
2015-03-09,AMZN,378.4,378.56,379.33,375.28,2311390.0
2015-03-09,MSFT,42.19,42.85,43.13,42.19,32107957.0
2015-03-09,FB,79.68,79.44,79.91,78.63,18925097.0
2015-03-09,^IXIC,4936.08,4942.44,4950.47,4920.82,0.0
2015-03-09,GOOGL,571.4,574.1,575.45,569.05,1174244.0
2015-03-10,AAPL,126.41,124.51,127.22,123.8,68856582.0
2015-03-10,^IXIC,4899.51,4859.79,4903.44,4859.79,0.0
2015-03-10,MSFT,42.35,42.03,42.71,42.03,39159730.0
2015-03-10,AMZN,377.19,369.51,377.77,369.18,3120972.0
2015-03-10,FB,78.5,77.55,79.26,77.55,23067057.0
2015-03-10,GOOGL,568.8,559.85,569.76,559.82,2004024.0
2015-03-11,FB,77.8,77.57,78.43,77.26,20215704.0
2015-03-11,^IXIC,4866.94,4849.94,4876.09,4846.79,0.0
2015-03-11,MSFT,42.31,41.98,42.37,41.84,32215314.0
2015-03-11,AMZN,370.5,366.37,373.35,366.26,2495097.0
2015-03-11,GOOGL,559.8,555.69,564.18,555.41,2026158.0
2015-03-11,AAPL,124.75,122.24,124.77,122.11,68938974.0
2015-03-12,GOOGL,558.48,561.17,561.84,555.53,1780057.0
2015-03-12,AAPL,122.31,124.45,124.9,121.63,48362719.0
2015-03-12,AMZN,368.82,374.24,375.5,367.52,2810001.0
2015-03-12,^IXIC,4853.98,4893.29,4895.8,4853.2,0.0
2015-03-12,FB,78.1,78.93,79.05,77.91,16093319.0
2015-03-12,MSFT,41.33,41.02,41.65,40.86,59992502.0
2015-03-13,AAPL,124.4,123.59,125.4,122.58,51827283.0
2015-03-13,GOOGL,559.71,553.0,564.36,550.33,1771354.0
2015-03-13,MSFT,40.7,41.38,41.47,40.61,58007705.0
2015-03-13,AMZN,371.67,370.58,373.99,366.68,2611658.0
2015-03-13,^IXIC,4885.54,4871.76,4904.47,4842.8,0.0
2015-03-13,FB,78.6,78.05,79.38,77.68,18557296.0
2015-03-16,AMZN,370.5,373.35,373.94,366.72,2354059.0
2015-03-16,GOOGL,556.08,561.64,563.75,551.32,1842754.0
2015-03-16,AAPL,123.88,124.95,124.95,122.87,35874300.0
2015-03-16,MSFT,41.47,41.56,41.64,41.28,35273452.0
2015-03-16,^IXIC,4897.27,4929.51,4929.94,4889.09,0.0
2015-03-16,FB,77.96,78.07,78.12,77.36,19305406.0
2015-03-17,^IXIC,4912.65,4937.43,4944.91,4907.02,0.0
2015-03-17,GOOGL,558.16,557.61,560.64,554.41,1444560.0
2015-03-17,FB,78.36,79.36,79.78,78.34,22169969.0
2015-03-17,AAPL,125.9,127.04,127.32,125.65,51023104.0
2015-03-17,AMZN,371.11,371.92,374.5,369.64,2036961.0
2015-03-17,MSFT,41.38,41.7,41.83,41.15,31673448.0
2015-03-18,AMZN,369.97,375.14,375.99,366.7,2654135.0
2015-03-18,^IXIC,4926.83,4982.83,5001.57,4907.72,0.0
2015-03-18,MSFT,41.43,42.5,42.83,41.33,44194771.0
2015-03-18,GOOGL,558.2,566.16,566.51,553.5,1766221.0
2015-03-18,FB,79.25,80.91,81.24,79.17,36912446.0
2015-03-18,AAPL,127.0,128.47,129.16,126.37,65270945.0
2015-03-19,AAPL,128.75,127.5,129.25,127.4,45809490.0
2015-03-19,AMZN,374.16,373.24,377.11,372.19,1915671.0
2015-03-19,MSFT,42.25,42.29,42.59,42.22,33879066.0
2015-03-19,FB,81.12,82.75,83.0,81.0,42099523.0
2015-03-19,GOOGL,564.52,563.67,566.96,562.12,1232969.0
2015-03-19,^IXIC,4982.02,4992.38,5000.02,4979.94,0.0
2015-03-20,GOOGL,566.98,564.95,567.1,564.48,2216038.0
2015-03-20,MSFT,42.56,42.88,42.98,42.49,71904529.0
2015-03-20,^IXIC,5033.47,5026.42,5042.14,5020.07,0.0
2015-03-20,AMZN,376.1,378.49,379.37,375.92,3763553.0
2015-03-20,AAPL,128.25,125.9,128.4,125.16,68695136.0
2015-03-20,FB,83.39,83.8,84.6,83.07,44466323.0
2015-03-23,GOOGL,566.0,565.37,569.64,563.06,1511686.0
2015-03-23,^IXIC,5020.6,5010.97,5031.39,5010.97,0.0
2015-03-23,AMZN,378.07,375.11,381.77,374.94,2239343.0
2015-03-23,MSFT,42.9,42.86,43.13,42.78,26246086.0
2015-03-23,FB,83.92,84.43,84.96,83.3,27357333.0
2015-03-23,AAPL,127.12,127.21,127.85,126.52,37709674.0
2015-03-24,^IXIC,5010.1,4994.73,5032.48,4994.56,0.0
2015-03-24,MSFT,42.78,42.9,43.17,42.75,25513252.0
2015-03-24,AAPL,127.23,126.69,128.04,126.56,32842304.0
2015-03-24,GOOGL,568.54,577.54,581.88,568.09,3957844.0
2015-03-24,AMZN,374.01,374.09,375.24,372.27,2228214.0
2015-03-24,FB,84.71,85.31,86.07,84.52,32576522.0
2015-03-25,MSFT,42.9,41.46,42.93,41.44,43469907.0
2015-03-25,AAPL,126.54,123.38,126.82,123.38,51655177.0
2015-03-25,^IXIC,5002.83,4876.52,5006.76,4876.52,0.0
2015-03-25,FB,85.5,82.92,85.52,82.92,37436147.0
2015-03-25,GOOGL,577.58,567.0,580.07,567.0,2653451.0
2015-03-25,AMZN,375.55,370.96,380.5,370.29,3429497.0
2015-03-26,AMZN,369.0,367.35,371.4,365.65,2929962.0
2015-03-26,GOOGL,564.14,563.64,567.19,558.31,2492141.0
2015-03-26,MSFT,41.22,41.21,41.61,40.92,37495627.0
2015-03-26,FB,82.72,83.01,83.77,82.14,32794800.0
2015-03-26,^IXIC,4835.71,4863.36,4889.21,4825.93,0.0
2015-03-26,AAPL,122.76,124.24,124.88,122.6,47572869.0
2015-03-27,MSFT,41.12,40.97,41.43,40.83,34401398.0
2015-03-27,GOOGL,561.83,557.55,564.07,556.93,1727629.0
2015-03-27,FB,83.38,83.3,83.95,82.88,18372582.0
2015-03-27,^IXIC,4863.74,4891.22,4899.26,4859.66,0.0
2015-03-27,AMZN,367.0,370.56,373.17,366.57,2609774.0
2015-03-27,AAPL,124.57,123.25,124.7,122.91,39546151.0
2015-03-30,MSFT,41.23,40.96,41.54,40.91,35049662.0
2015-03-30,^IXIC,4921.78,4947.44,4948.46,4921.12,0.0
2015-03-30,AMZN,371.87,374.59,376.12,371.55,1820933.0
2015-03-30,FB,83.95,83.2,84.34,82.41,24527686.0
2015-03-30,GOOGL,560.25,561.14,562.16,556.79,1239350.0
2015-03-30,AAPL,124.12,126.37,126.4,124.0,47099670.0
2015-03-31,GOOGL,557.83,554.7,562.45,554.67,1746622.0
2015-03-31,FB,82.9,82.22,83.5,82.21,19734277.0
2015-03-31,AAPL,126.09,124.43,126.49,124.36,42090553.0
2015-03-31,AMZN,373.09,372.1,377.7,371.51,2506122.0
2015-03-31,MSFT,40.78,40.66,41.03,40.54,34887219.0
2015-03-31,^IXIC,4925.91,4900.88,4940.87,4899.31,0.0
2015-04-01,AMZN,372.1,370.26,373.16,368.34,2458095.0
2015-04-01,^IXIC,4894.36,4880.23,4899.38,4844.39,0.0
2015-04-01,GOOGL,554.83,549.49,558.5,546.03,1945090.0
2015-04-01,FB,82.5,81.67,82.72,80.87,22058167.0
2015-04-01,AAPL,124.82,124.25,125.12,123.1,40621437.0
2015-04-01,MSFT,40.6,40.72,40.76,40.31,36865322.0
2015-04-02,FB,82.25,81.56,82.56,81.44,19664053.0
2015-04-02,GOOGL,547.41,541.31,548.0,540.44,2388019.0
2015-04-02,MSFT,40.66,40.29,40.74,40.12,37487476.0
2015-04-02,^IXIC,4885.41,4886.94,4901.33,4872.96,0.0
2015-04-02,AMZN,370.04,372.25,373.28,369.0,1875279.0
2015-04-02,AAPL,125.03,125.32,125.56,124.19,32220131.0
2015-04-06,AMZN,370.12,377.04,380.2,369.36,3050709.0
2015-04-06,FB,80.8,82.44,82.81,80.8,19062934.0
2015-04-06,^IXIC,4855.94,4917.32,4929.62,4852.91,0.0
2015-04-06,GOOGL,538.46,543.95,545.54,535.7,1685894.0
2015-04-06,AAPL,124.47,127.35,127.51,124.33,37193975.0
2015-04-06,MSFT,40.34,41.55,41.78,40.18,39223692.0
2015-04-07,FB,82.65,82.32,83.42,82.22,17467042.0
2015-04-07,^IXIC,4917.5,4910.23,4948.88,4909.77,0.0
2015-04-07,AAPL,127.64,126.01,128.12,125.98,35012268.0
2015-04-07,GOOGL,544.99,544.86,550.16,543.59,1365916.0
2015-04-07,AMZN,376.07,374.41,379.31,374.03,1954902.0
2015-04-07,MSFT,41.61,41.53,41.91,41.31,28809375.0
2015-04-08,MSFT,41.48,41.42,41.69,41.04,24753438.0
2015-04-08,AAPL,125.85,125.6,126.4,124.97,37329243.0
2015-04-08,GOOGL,546.12,548.84,551.5,546.0,1419316.0
2015-04-08,^IXIC,4914.15,4950.82,4956.72,4914.15,0.0
2015-04-08,FB,82.63,82.28,83.1,81.84,18966732.0
2015-04-08,AMZN,374.66,381.2,381.58,374.65,2636434.0
2015-04-09,MSFT,41.25,41.48,41.62,41.25,25723861.0
2015-04-09,AMZN,380.74,383.54,384.42,378.8,2392328.0
2015-04-09,^IXIC,4950.84,4974.56,4975.93,4928.11,0.0
2015-04-09,GOOGL,549.16,548.02,549.37,541.95,1618299.0
2015-04-09,AAPL,125.85,126.56,126.58,124.66,32483974.0
2015-04-09,FB,82.5,82.17,82.8,81.71,15927281.0
2015-04-10,AAPL,125.95,127.1,127.21,125.26,40187953.0
2015-04-10,^IXIC,4977.03,4995.98,4996.08,4970.02,0.0
2015-04-10,FB,82.21,82.04,82.61,81.91,12529738.0
2015-04-10,MSFT,41.63,41.72,41.95,41.41,28022002.0
2015-04-10,AMZN,384.26,382.65,387.12,381.32,2573519.0
